id,order_id,menu_item_id,qty,line_total_cents
108325,54205,28,2,0
108326,54206,16,1,625
108327,54206,31,2,0
108328,54207,24,1,650
108329,54208,29,1,0
108330,54208,1,1,465
108331,54208,26,1,650
108332,54209,24,1,650
108333,54210,11,1,650
108334,54210,21,1,625
108335,54211,6,2,970
108336,54211,7,1,600
108337,54211,31,1,0
108338,54212,26,1,650
108339,54212,22,1,650
108340,54212,1,1,465
108341,54213,9,1,600
108342,54213,10,1,650
108343,54213,31,1,0
108344,54214,31,1,0
108345,54214,26,2,1300
108346,54215,22,1,650
108347,54215,32,1,0
108348,54215,4,1,485
108349,54216,20,1,625
108350,54217,9,1,600
108351,54218,20,1,625
108352,54219,3,1,465
108353,54219,3,1,465
108354,54219,25,1,625
108355,54220,30,2,0
108356,54220,7,1,600
108357,54221,24,2,1300
108358,54221,17,1,625
108359,54222,28,2,0
108360,54222,31,1,0
108361,54222,29,1,0
108362,54223,21,1,625
108363,54223,34,1,0
108364,54224,27,1,695
108365,54224,26,2,1300
108366,54224,10,2,1300
108367,54225,22,2,1300
108368,54225,19,1,580
108369,54225,33,1,0
108370,54226,24,2,1300
108371,54226,10,1,650
108372,54226,11,1,650
108373,54227,14,1,580
108374,54227,12,1,625
108375,54228,10,1,650
108376,54228,2,2,930
108377,54228,20,1,625
108378,54229,16,1,625
108379,54229,27,1,695
108380,54230,5,1,485
108381,54231,29,1,0
108382,54231,23,1,650
108383,54231,19,1,580
108384,54232,16,1,625
108385,54232,22,1,650
108386,54232,23,1,650
108387,54233,24,1,650
108388,54234,28,1,0
108389,54234,25,1,625
108390,54234,2,1,465
108391,54235,9,1,600
108392,54235,19,1,580
108393,54236,13,1,580
108394,54236,13,1,580
108395,54237,27,1,695
108396,54237,30,1,0
108397,54238,32,1,0
108398,54238,18,1,520
108399,54238,31,1,0
108400,54239,26,1,650
108401,54239,34,1,0
108402,54239,8,1,600
108403,54240,14,1,580
108404,54240,10,1,650
108405,54240,1,2,930
108406,54241,33,1,0
108407,54241,25,1,625
108408,54242,22,1,650
108409,54242,21,1,625
108410,54243,23,1,650
108411,54243,2,2,930
108412,54244,14,1,580
108413,54245,25,1,625
108414,54245,25,1,625
108415,54246,12,1,625
108416,54247,5,1,485
108417,54248,9,1,600
108418,54248,8,2,1200
108419,54249,13,1,580
108420,54249,1,1,465
108421,54250,22,1,650
108422,54251,23,1,650
108423,54252,14,1,580
108424,54252,4,1,485
108425,54252,32,1,0
108426,54253,20,1,625
108427,54253,15,1,580
108428,54254,29,1,0
108429,54255,31,1,0
108430,54256,6,2,970
108431,54257,33,1,0
108432,54258,30,1,0
108433,54258,10,1,650
108434,54258,1,2,930
108435,54259,30,1,0
108436,54259,25,2,1250
108437,54259,29,1,0
108438,54260,30,2,0
108439,54260,2,1,465
108440,54260,24,1,650
108441,54261,30,2,0
108442,54262,5,1,485
108443,54262,8,1,600
108444,54263,17,1,625
108445,54263,18,1,520
108446,54264,29,1,0
108447,54264,15,1,580
108448,54264,3,1,465
108449,54265,11,2,1300
108450,54265,1,1,465
108451,54266,34,2,0
108452,54266,29,2,0
108453,54266,3,1,465
108454,54267,7,1,600
108455,54267,32,1,0
108456,54268,22,1,650
108457,54268,34,1,0
108458,54269,28,1,0
108459,54270,31,2,0
108460,54271,24,1,650
108461,54272,30,1,0
108462,54272,33,2,0
108463,54272,1,1,465
108464,54273,34,2,0
108465,54273,6,1,485
108466,54274,25,1,625
108467,54274,5,2,970
108468,54275,22,1,650
108469,54276,25,2,1250
108470,54276,22,1,650
108471,54277,5,2,970
108472,54278,28,1,0
108473,54278,31,1,0
108474,54279,30,1,0
108475,54279,5,2,970
108476,54279,18,1,520
108477,54280,20,1,625
108478,54281,8,1,600
108479,54281,18,1,520
108480,54282,30,1,0
108481,54282,30,1,0
108482,54283,23,1,650
108483,54284,3,1,465
108484,54284,20,2,1250
108485,54284,21,2,1250
108486,54285,10,1,650
108487,54285,12,1,625
108488,54286,34,1,0
108489,54287,6,1,485
108490,54288,2,1,465
108491,54288,26,2,1300
108492,54288,33,1,0
108493,54289,16,1,625
108494,54289,10,1,650
108495,54290,30,1,0
108496,54291,4,1,485
108497,54291,19,1,580
108498,54292,16,1,625
108499,54293,3,1,465
108500,54294,15,2,1160
108501,54294,4,1,485
108502,54295,28,1,0
108503,54295,9,2,1200
108504,54295,4,1,485
108505,54296,13,1,580
108506,54296,13,1,580
108507,54296,17,1,625
108508,54297,14,1,580
108509,54297,13,1,580
108510,54297,11,1,650
108511,54298,23,1,650
108512,54299,3,1,465
108513,54299,16,1,625
108514,54299,22,1,650
108515,54300,14,1,580
108516,54300,34,1,0
108517,54301,21,1,625
108518,54301,25,1,625
108519,54302,6,1,485
108520,54302,16,1,625
108521,54302,17,2,1250
108522,54303,15,2,1160
108523,54304,26,1,650
108524,54304,4,1,485
108525,54305,16,1,625
108526,54306,11,1,650
108527,54306,18,1,520
108528,54307,24,1,650
108529,54308,6,1,485
108530,54308,33,2,0
108531,54308,12,1,625
108532,54309,18,1,520
108533,54309,18,1,520
108534,54310,34,1,0
108535,54311,19,1,580
108536,54312,23,1,650
108537,54313,20,2,1250
108538,54314,6,1,485
108539,54314,5,1,485
108540,54314,8,1,600
108541,54315,34,1,0
108542,54316,10,2,1300
108543,54317,6,2,970
108544,54317,1,1,465
108545,54318,22,1,650
108546,54318,2,1,465
108547,54319,15,1,580
108548,54320,32,1,0
108549,54321,22,1,650
108550,54321,7,1,600
108551,54322,25,1,625
108552,54322,32,1,0
108553,54323,30,1,0
108554,54323,18,1,520
108555,54324,2,1,465
108556,54325,12,1,625
108557,54326,12,1,625
108558,54326,26,1,650
108559,54327,5,1,485
108560,54327,10,1,650
108561,54327,15,1,580
108562,54328,11,1,650
108563,54329,28,1,0
108564,54329,15,1,580
108565,54330,29,1,0
108566,54331,16,2,1250
108567,54332,13,1,580
108568,54332,32,1,0
108569,54333,4,1,485
108570,54333,31,1,0
108571,54334,34,2,0
108572,54335,24,2,1300
108573,54335,5,1,485
108574,54335,23,1,650
108575,54336,8,1,600
108576,54336,22,2,1300
108577,54336,6,1,485
108578,54337,25,1,625
108579,54338,10,1,650
108580,54338,28,1,0
108581,54339,6,1,485
108582,54340,4,1,485
108583,54340,7,1,600
108584,54341,29,1,0
108585,54341,14,1,580
108586,54341,22,1,650
108587,54342,31,1,0
108588,54343,6,1,485
108589,54343,13,1,580
108590,54344,27,1,695
108591,54344,16,1,625
108592,54345,7,1,600
108593,54345,15,1,580
108594,54345,3,1,465
108595,54346,34,1,0
108596,54346,11,1,650
108597,54347,29,1,0
108598,54348,16,1,625
108599,54348,8,2,1200
108600,54349,21,1,625
108601,54350,1,1,465
108602,54350,12,1,625
108603,54351,4,1,485
108604,54351,31,1,0
108605,54352,7,1,600
108606,54352,30,2,0
108607,54353,30,1,0
108608,54353,11,1,650
108609,54354,31,1,0
108610,54354,27,1,695
108611,54354,6,1,485
108612,54355,13,1,580
108613,54355,19,1,580
108614,54355,21,1,625
108615,54356,31,1,0
108616,54357,27,1,695
108617,54358,16,1,625
108618,54359,1,1,465
108619,54359,31,2,0
108620,54360,29,1,0
108621,54361,18,1,520
108622,54361,18,1,520
108623,54361,2,1,465
108624,54362,4,1,485
108625,54362,24,1,650
108626,54362,14,1,580
108627,54363,12,2,1250
108628,54364,27,1,695
108629,54364,32,1,0
108630,54364,19,1,580
108631,54365,32,1,0
108632,54365,24,1,650
108633,54366,28,1,0
108634,54366,12,1,625
108635,54367,33,1,0
108636,54368,32,1,0
108637,54368,9,1,600
108638,54368,7,1,600
108639,54369,16,2,1250
108640,54370,4,1,485
108641,54370,3,1,465
108642,54370,30,2,0
108643,54371,26,1,650
108644,54371,1,1,465
108645,54372,13,1,580
108646,54372,34,1,0
108647,54373,34,1,0
108648,54373,17,1,625
108649,54373,31,1,0
108650,54374,34,1,0
108651,54375,25,1,625
108652,54375,26,1,650
108653,54375,34,1,0
108654,54376,26,1,650
108655,54376,28,1,0
108656,54376,34,2,0
108657,54377,30,1,0
108658,54377,33,1,0
108659,54377,17,1,625
108660,54378,7,1,600
108661,54378,12,1,625
108662,54378,20,1,625
108663,54379,28,1,0
108664,54379,31,1,0
108665,54380,34,1,0
108666,54380,11,1,650
108667,54380,22,1,650
108668,54381,30,2,0
108669,54382,30,1,0
108670,54382,18,1,520
108671,54383,30,1,0
108672,54383,20,1,625
108673,54384,33,1,0
108674,54384,4,1,485
108675,54385,27,1,695
108676,54386,25,1,625
108677,54386,4,1,485
108678,54387,17,1,625
108679,54387,14,1,580
108680,54388,23,1,650
108681,54388,15,1,580
108682,54389,23,1,650
108683,54389,26,1,650
108684,54390,9,1,600
108685,54391,20,2,1250
108686,54392,28,1,0
108687,54392,4,1,485
108688,54392,20,1,625
108689,54393,5,1,485
108690,54393,22,1,650
108691,54393,4,1,485
108692,54394,29,1,0
108693,54395,10,1,650
108694,54395,12,1,625
108695,54395,32,2,0
108696,54396,16,2,1250
108697,54396,10,1,650
108698,54397,31,1,0
108699,54397,3,1,465
108700,54397,17,1,625
108701,54398,30,1,0
108702,54398,25,1,625
108703,54399,23,1,650
108704,54400,3,2,930
108705,54401,20,2,1250
108706,54401,13,1,580
108707,54402,3,1,465
108708,54403,31,1,0
108709,54403,5,2,970
108710,54403,18,1,520
108711,54404,29,1,0
108712,54405,30,2,0
108713,54405,34,1,0
108714,54405,24,2,1300
108715,54406,33,1,0
108716,54407,4,1,485
108717,54407,6,1,485
108718,54407,20,1,625
108719,54408,31,1,0
108720,54409,32,2,0
108721,54410,9,1,600
108722,54410,32,1,0
108723,54411,11,1,650
108724,54412,20,1,625
108725,54413,17,1,625
108726,54414,7,1,600
108727,54415,23,1,650
108728,54415,26,1,650
108729,54415,11,1,650
108730,54416,23,1,650
108731,54417,10,1,650
108732,54418,17,1,625
108733,54419,7,1,600
108734,54419,32,1,0
108735,54420,13,1,580
108736,54420,28,1,0
108737,54421,11,1,650
108738,54422,25,1,625
108739,54422,20,1,625
108740,54423,9,1,600
108741,54423,16,1,625
108742,54424,6,1,485
108743,54424,16,1,625
108744,54425,21,1,625
108745,54426,33,1,0
108746,54427,27,2,1390
108747,54428,3,1,465
108748,54428,10,1,650
108749,54429,5,1,485
108750,54429,26,1,650
108751,54429,7,1,600
108752,54430,5,1,485
108753,54431,28,1,0
108754,54431,32,1,0
108755,54431,16,1,625
108756,54432,3,1,465
108757,54432,14,1,580
108758,54432,1,1,465
108759,54433,16,1,625
108760,54433,33,1,0
108761,54433,4,1,485
108762,54434,6,1,485
108763,54434,10,1,650
108764,54434,34,1,0
108765,54435,13,1,580
108766,54435,18,1,520
108767,54435,31,1,0
108768,54436,22,1,650
108769,54436,9,1,600
108770,54437,15,1,580
108771,54438,1,1,465
108772,54439,18,1,520
108773,54439,27,2,1390
108774,54440,29,2,0
108775,54440,24,2,1300
108776,54440,33,1,0
108777,54441,16,1,625
108778,54441,9,1,600
108779,54441,6,1,485
108780,54442,20,1,625
108781,54442,5,1,485
108782,54442,15,2,1160
108783,54443,7,1,600
108784,54443,20,1,625
108785,54444,2,1,465
108786,54444,33,2,0
108787,54445,12,1,625
108788,54445,1,1,465
108789,54446,34,1,0
108790,54446,14,1,580
108791,54446,10,1,650
108792,54447,24,1,650
108793,54447,6,1,485
108794,54447,12,1,625
108795,54448,4,1,485
108796,54448,20,1,625
108797,54448,16,2,1250
108798,54449,6,1,485
108799,54450,19,1,580
108800,54450,19,1,580
108801,54450,7,1,600
108802,54451,18,1,520
108803,54451,21,1,625
108804,54452,27,1,695
108805,54453,1,2,930
108806,54453,23,1,650
108807,54454,16,1,625
108808,54455,7,1,600
108809,54455,13,1,580
108810,54455,22,1,650
108811,54456,13,1,580
108812,54456,17,2,1250
108813,54457,11,1,650
108814,54458,4,1,485
108815,54458,30,2,0
108816,54459,15,2,1160
108817,54459,13,1,580
108818,54459,27,1,695
108819,54460,4,1,485
108820,54461,9,1,600
108821,54461,34,2,0
108822,54461,1,1,465
108823,54462,9,1,600
108824,54462,4,1,485
108825,54463,27,1,695
108826,54463,23,1,650
108827,54464,3,2,930
108828,54464,28,2,0
108829,54465,17,1,625
108830,54466,16,1,625
108831,54466,15,2,1160
108832,54467,20,1,625
108833,54467,15,1,580
108834,54467,21,1,625
108835,54468,7,1,600
108836,54468,27,1,695
108837,54469,33,2,0
108838,54469,3,1,465
108839,54470,16,1,625
108840,54470,12,1,625
108841,54470,1,2,930
108842,54471,6,1,485
108843,54471,29,2,0
108844,54471,20,2,1250
108845,54472,28,1,0
108846,54473,24,1,650
108847,54473,17,1,625
108848,54474,6,1,485
108849,54475,2,1,465
108850,54476,5,1,485
108851,54477,8,1,600
108852,54477,26,1,650
108853,54477,13,2,1160
108854,54478,24,1,650
108855,54478,18,1,520
108856,54479,5,1,485
108857,54479,12,1,625
108858,54479,10,1,650
108859,54480,24,1,650
108860,54480,32,1,0
108861,54480,26,2,1300
108862,54481,19,1,580
108863,54481,22,1,650
108864,54481,16,1,625
108865,54482,3,1,465
108866,54482,29,1,0
108867,54482,8,2,1200
108868,54483,13,1,580
108869,54483,22,2,1300
108870,54484,27,1,695
108871,54484,6,1,485
108872,54484,15,2,1160
108873,54485,8,1,600
108874,54485,21,1,625
108875,54486,3,1,465
108876,54486,18,1,520
108877,54487,32,1,0
108878,54488,25,1,625
108879,54489,18,1,520
108880,54490,12,1,625
108881,54491,23,2,1300
108882,54491,27,1,695
108883,54492,33,1,0
108884,54493,30,1,0
108885,54493,13,1,580
108886,54494,1,1,465
108887,54494,5,2,970
108888,54495,13,2,1160
108889,54496,13,2,1160
108890,54497,7,1,600
108891,54497,6,1,485
108892,54498,8,1,600
108893,54499,34,2,0
108894,54499,18,1,520
108895,54499,10,1,650
108896,54500,20,1,625
108897,54500,4,1,485
108898,54501,11,1,650
108899,54501,10,1,650
108900,54501,29,1,0
108901,54502,33,1,0
108902,54503,4,2,970
108903,54503,30,2,0
108904,54503,5,1,485
108905,54504,13,1,580
108906,54505,17,1,625
108907,54506,16,1,625
108908,54507,24,1,650
108909,54508,27,1,695
108910,54508,4,1,485
108911,54508,34,1,0
108912,54509,25,1,625
108913,54509,4,1,485
108914,54509,3,2,930
108915,54510,34,1,0
108916,54510,18,1,520
108917,54511,14,1,580
108918,54512,16,1,625
108919,54512,8,1,600
108920,54512,15,1,580
108921,54513,32,1,0
108922,54514,24,1,650
108923,54514,21,2,1250
108924,54514,5,1,485
108925,54515,1,1,465
108926,54515,29,1,0
108927,54515,11,1,650
108928,54516,10,1,650
108929,54516,10,1,650
108930,54517,20,1,625
108931,54517,6,1,485
108932,54518,5,1,485
108933,54518,17,1,625
108934,54519,21,1,625
108935,54519,32,1,0
108936,54520,34,1,0
108937,54520,6,1,485
108938,54520,9,1,600
108939,54521,5,1,485
108940,54521,2,1,465
108941,54522,5,2,970
108942,54522,33,2,0
108943,54522,9,1,600
108944,54523,17,1,625
108945,54523,15,1,580
108946,54523,1,1,465
108947,54524,13,1,580
108948,54524,11,1,650
108949,54525,1,1,465
108950,54525,23,1,650
108951,54525,34,1,0
108952,54526,15,2,1160
108953,54526,15,1,580
108954,54527,8,1,600
108955,54528,25,2,1250
108956,54529,3,1,465
108957,54529,3,1,465
108958,54530,10,1,650
108959,54531,7,2,1200
108960,54531,21,1,625
108961,54531,5,1,485
108962,54532,24,1,650
108963,54532,20,1,625
108964,54533,8,1,600
108965,54533,30,1,0
108966,54533,26,1,650
108967,54534,13,1,580
108968,54535,21,1,625
108969,54536,25,1,625
108970,54536,4,1,485
108971,54536,4,2,970
108972,54537,10,1,650
108973,54538,7,1,600
108974,54538,13,1,580
108975,54539,33,1,0
108976,54539,30,1,0
108977,54540,14,2,1160
108978,54540,6,1,485
108979,54540,6,2,970
108980,54541,27,1,695
108981,54541,20,1,625
108982,54542,22,1,650
108983,54543,22,1,650
108984,54543,24,2,1300
108985,54544,15,1,580
108986,54544,29,2,0
108987,54545,6,1,485
108988,54545,18,2,1040
108989,54546,10,1,650
108990,54546,24,1,650
108991,54546,12,2,1250
108992,54547,32,1,0
108993,54547,34,1,0
108994,54548,28,1,0
108995,54548,7,1,600
108996,54548,21,1,625
108997,54549,31,1,0
108998,54549,10,1,650
108999,54549,16,1,625
109000,54550,32,1,0
109001,54550,5,1,485
109002,54550,13,1,580
109003,54551,13,1,580
109004,54551,8,1,600
109005,54552,13,1,580
109006,54552,26,1,650
109007,54553,32,2,0
109008,54554,8,1,600
109009,54555,10,1,650
109010,54556,23,1,650
109011,54557,25,1,625
109012,54557,1,1,465
109013,54558,31,1,0
109014,54558,17,1,625
109015,54559,31,1,0
109016,54559,17,2,1250
109017,54559,10,2,1300
109018,54560,19,2,1160
109019,54560,2,1,465
109020,54560,12,1,625
109021,54561,7,1,600
109022,54561,24,1,650
109023,54561,22,1,650
109024,54562,25,2,1250
109025,54562,5,1,485
109026,54563,10,1,650
109027,54563,16,1,625
109028,54564,20,1,625
109029,54565,19,1,580
109030,54565,20,1,625
109031,54565,13,1,580
109032,54566,30,1,0
109033,54567,26,2,1300
109034,54568,3,1,465
109035,54568,22,1,650
109036,54568,8,1,600
109037,54569,4,1,485
109038,54569,12,1,625
109039,54570,28,1,0
109040,54570,7,1,600
109041,54570,13,2,1160
109042,54571,7,1,600
109043,54571,11,2,1300
109044,54571,24,1,650
109045,54572,34,2,0
109046,54573,5,1,485
109047,54573,34,1,0
109048,54574,27,1,695
109049,54575,11,1,650
109050,54575,18,1,520
109051,54576,19,2,1160
109052,54576,6,1,485
109053,54577,12,1,625
109054,54578,6,1,485
109055,54578,7,1,600
109056,54578,19,1,580
109057,54579,15,1,580
109058,54580,20,1,625
109059,54580,21,1,625
109060,54580,8,1,600
109061,54581,8,1,600
109062,54581,4,1,485
109063,54582,28,1,0
109064,54582,10,1,650
109065,54582,16,2,1250
109066,54583,3,2,930
109067,54584,9,1,600
109068,54584,8,1,600
109069,54584,34,1,0
109070,54585,7,1,600
109071,54585,17,1,625
109072,54585,9,2,1200
109073,54586,13,1,580
109074,54587,5,2,970
109075,54587,25,2,1250
109076,54587,17,1,625
109077,54588,16,1,625
109078,54589,31,1,0
109079,54590,31,1,0
109080,54591,13,1,580
109081,54591,25,1,625
109082,54592,27,1,695
109083,54592,25,1,625
109084,54592,3,1,465
109085,54593,19,2,1160
109086,54593,9,1,600
109087,54593,3,1,465
109088,54594,9,1,600
109089,54595,30,1,0
109090,54595,28,2,0
109091,54595,21,1,625
109092,54596,33,1,0
109093,54596,7,1,600
109094,54596,32,2,0
109095,54597,20,1,625
109096,54597,25,1,625
109097,54597,5,1,485
109098,54598,34,1,0
109099,54599,7,2,1200
109100,54599,14,1,580
109101,54599,11,1,650
109102,54600,13,2,1160
109103,54600,30,1,0
109104,54600,5,2,970
109105,54601,9,1,600
109106,54601,26,1,650
109107,54602,15,1,580
109108,54602,7,1,600
109109,54603,8,1,600
109110,54604,11,1,650
109111,54604,29,1,0
109112,54604,18,1,520
109113,54605,4,1,485
109114,54606,33,1,0
109115,54606,1,1,465
109116,54607,32,1,0
109117,54608,7,1,600
109118,54609,20,1,625
109119,54609,2,1,465
109120,54610,23,2,1300
109121,54611,10,1,650
109122,54611,8,1,600
109123,54611,12,1,625
109124,54612,4,1,485
109125,54612,23,1,650
109126,54612,9,1,600
109127,54613,10,1,650
109128,54614,19,1,580
109129,54615,9,1,600
109130,54615,1,1,465
109131,54615,7,1,600
109132,54616,34,1,0
109133,54616,10,1,650
109134,54616,2,1,465
109135,54617,1,1,465
109136,54617,20,1,625
109137,54617,29,1,0
109138,54618,31,1,0
109139,54619,13,1,580
109140,54619,16,2,1250
109141,54619,26,1,650
109142,54620,15,1,580
109143,54620,5,1,485
109144,54620,27,1,695
109145,54621,23,1,650
109146,54621,19,1,580
109147,54622,17,1,625
109148,54623,28,1,0
109149,54623,22,1,650
109150,54624,14,1,580
109151,54624,4,2,970
109152,54624,33,2,0
109153,54625,20,1,625
109154,54625,15,1,580
109155,54625,3,2,930
109156,54626,30,1,0
109157,54627,7,1,600
109158,54627,12,2,1250
109159,54627,26,1,650
109160,54628,29,1,0
109161,54629,28,1,0
109162,54629,11,1,650
109163,54629,12,1,625
109164,54630,3,2,930
109165,54630,27,1,695
109166,54631,33,1,0
109167,54631,23,1,650
109168,54631,29,1,0
109169,54632,14,1,580
109170,54632,1,1,465
109171,54632,25,1,625
109172,54633,16,2,1250
109173,54634,23,2,1300
109174,54634,1,1,465
109175,54635,21,1,625
109176,54635,17,1,625
109177,54636,34,1,0
109178,54637,26,1,650
109179,54637,9,1,600
109180,54637,29,1,0
109181,54638,33,1,0
109182,54638,24,1,650
109183,54638,30,1,0
109184,54639,11,1,650
109185,54639,6,1,485
109186,54640,19,1,580
109187,54641,12,1,625
109188,54641,5,1,485
109189,54641,25,1,625
109190,54642,14,1,580
109191,54643,4,1,485
109192,54643,3,1,465
109193,54644,28,1,0
109194,54644,12,1,625
109195,54645,13,1,580
109196,54645,6,2,970
109197,54646,33,1,0
109198,54647,27,1,695
109199,54647,5,1,485
109200,54648,28,2,0
109201,54649,12,1,625
109202,54649,31,1,0
109203,54650,31,1,0
109204,54650,27,1,695
109205,54650,17,1,625
109206,54651,5,2,970
109207,54651,28,2,0
109208,54651,29,1,0
109209,54652,17,1,625
109210,54652,31,1,0
109211,54653,20,1,625
109212,54654,32,1,0
109213,54654,1,1,465
109214,54654,19,1,580
109215,54655,34,1,0
109216,54656,33,1,0
109217,54656,31,1,0
109218,54656,1,1,465
109219,54657,7,1,600
109220,54657,13,1,580
109221,54657,25,1,625
109222,54658,2,1,465
109223,54659,34,1,0
109224,54659,4,1,485
109225,54660,13,1,580
109226,54661,17,2,1250
109227,54661,20,1,625
109228,54662,22,1,650
109229,54663,31,1,0
109230,54663,10,1,650
109231,54663,13,1,580
109232,54664,30,1,0
109233,54665,21,1,625
109234,54666,5,1,485
109235,54667,27,2,1390
109236,54668,19,1,580
109237,54668,10,1,650
109238,54668,3,1,465
109239,54669,33,2,0
109240,54669,25,1,625
109241,54669,29,1,0
109242,54670,5,1,485
109243,54670,17,1,625
109244,54671,14,1,580
109245,54671,9,1,600
109246,54672,25,1,625
109247,54672,30,1,0
109248,54673,15,1,580
109249,54673,22,1,650
109250,54674,14,1,580
109251,54675,34,1,0
109252,54676,4,1,485
109253,54676,23,1,650
109254,54676,16,1,625
109255,54677,34,1,0
109256,54677,20,2,1250
109257,54678,31,1,0
109258,54679,5,1,485
109259,54679,14,2,1160
109260,54680,29,1,0
109261,54681,1,1,465
109262,54681,11,1,650
109263,54681,14,1,580
109264,54682,24,2,1300
109265,54683,26,2,1300
109266,54683,10,2,1300
109267,54684,14,1,580
109268,54685,29,1,0
109269,54685,33,1,0
109270,54686,7,1,600
109271,54686,22,2,1300
109272,54686,33,1,0
109273,54687,29,1,0
109274,54687,27,1,695
109275,54687,30,1,0
109276,54688,27,1,695
109277,54688,32,1,0
109278,54688,10,1,650
109279,54689,11,1,650
109280,54689,2,1,465
109281,54689,12,1,625
109282,54690,10,2,1300
109283,54691,15,1,580
109284,54691,16,1,625
109285,54692,22,1,650
109286,54692,27,1,695
109287,54693,34,1,0
109288,54694,17,1,625
109289,54694,17,1,625
109290,54694,29,1,0
109291,54695,21,1,625
109292,54695,33,1,0
109293,54695,15,1,580
109294,54696,9,1,600
109295,54696,23,1,650
109296,54696,31,1,0
109297,54697,3,1,465
109298,54698,12,2,1250
109299,54698,24,1,650
109300,54699,33,1,0
109301,54699,23,2,1300
109302,54700,18,1,520
109303,54700,12,2,1250
109304,54700,1,1,465
109305,54701,25,1,625
109306,54701,21,1,625
109307,54702,11,2,1300
109308,54703,30,1,0
109309,54703,15,1,580
109310,54703,3,1,465
109311,54704,27,1,695
109312,54704,3,1,465
109313,54704,18,1,520
109314,54705,19,1,580
109315,54705,29,1,0
109316,54706,15,1,580
109317,54707,29,2,0
109318,54708,33,1,0
109319,54709,29,1,0
109320,54710,25,1,625
109321,54711,32,1,0
109322,54711,3,1,465
109323,54712,6,1,485
109324,54712,32,1,0
109325,54713,21,1,625
109326,54714,25,1,625
109327,54714,10,1,650
109328,54714,12,2,1250
109329,54715,33,1,0
109330,54715,7,1,600
109331,54716,24,1,650
109332,54717,28,1,0
109333,54717,18,1,520
109334,54718,19,1,580
109335,54718,34,2,0
109336,54719,2,1,465
109337,54719,9,1,600
109338,54719,30,1,0
109339,54720,19,1,580
109340,54721,32,1,0
109341,54721,5,1,485
109342,54721,16,1,625
109343,54722,23,2,1300
109344,54722,17,2,1250
109345,54723,28,2,0
109346,54724,21,1,625
109347,54724,11,2,1300
109348,54724,28,1,0
109349,54725,12,1,625
109350,54725,32,1,0
109351,54725,20,1,625
109352,54726,2,1,465
109353,54726,26,2,1300
109354,54727,32,1,0
109355,54728,24,1,650
109356,54728,17,1,625
109357,54729,2,2,930
109358,54730,9,1,600
109359,54731,34,1,0
109360,54731,16,1,625
109361,54732,33,1,0
109362,54732,20,1,625
109363,54732,29,2,0
109364,54733,14,1,580
109365,54733,26,2,1300
109366,54734,11,1,650
109367,54734,25,1,625
109368,54735,7,1,600
109369,54736,31,1,0
109370,54736,31,1,0
109371,54737,18,1,520
109372,54738,11,1,650
109373,54738,8,1,600
109374,54738,9,1,600
109375,54739,28,1,0
109376,54740,32,1,0
109377,54741,16,1,625
109378,54741,14,1,580
109379,54741,5,1,485
109380,54742,30,1,0
109381,54743,12,2,1250
109382,54743,26,1,650
109383,54744,11,1,650
109384,54744,23,1,650
109385,54744,33,1,0
109386,54745,32,1,0
109387,54745,33,1,0
109388,54746,34,1,0
109389,54747,23,1,650
109390,54748,20,1,625
109391,54748,29,1,0
109392,54748,9,1,600
109393,54749,18,1,520
109394,54749,19,2,1160
109395,54749,12,1,625
109396,54750,33,1,0
109397,54750,33,1,0
109398,54750,28,1,0
109399,54751,22,1,650
109400,54751,12,1,625
109401,54752,11,1,650
109402,54752,30,2,0
109403,54753,34,1,0
109404,54754,25,2,1250
109405,54754,19,1,580
109406,54755,14,2,1160
109407,54756,30,1,0
109408,54756,28,1,0
109409,54757,19,1,580
109410,54757,31,1,0
109411,54757,29,1,0
109412,54758,5,1,485
109413,54758,19,1,580
109414,54758,15,1,580
109415,54759,23,1,650
109416,54759,17,1,625
109417,54759,3,1,465
109418,54760,34,1,0
109419,54760,18,1,520
109420,54761,17,1,625
109421,54761,25,1,625
109422,54761,2,1,465
109423,54762,30,2,0
109424,54763,17,1,625
109425,54763,16,1,625
109426,54764,1,1,465
109427,54764,9,2,1200
109428,54765,28,1,0
109429,54766,9,2,1200
109430,54766,2,1,465
109431,54766,31,1,0
109432,54767,1,1,465
109433,54767,32,2,0
109434,54768,21,1,625
109435,54768,15,2,1160
109436,54769,7,2,1200
109437,54769,16,1,625
109438,54769,10,1,650
109439,54770,14,1,580
109440,54771,29,1,0
109441,54771,15,1,580
109442,54771,12,1,625
109443,54772,29,1,0
109444,54772,29,2,0
109445,54772,6,1,485
109446,54773,7,1,600
109447,54774,20,1,625
109448,54774,5,2,970
109449,54775,27,2,1390
109450,54775,30,2,0
109451,54775,30,1,0
109452,54776,21,1,625
109453,54776,22,2,1300
109454,54776,10,1,650
109455,54777,8,1,600
109456,54778,7,1,600
109457,54779,13,1,580
109458,54779,15,1,580
109459,54780,15,1,580
109460,54780,15,1,580
109461,54780,32,1,0
109462,54781,2,1,465
109463,54782,32,1,0
109464,54782,33,1,0
109465,54783,26,1,650
109466,54783,16,2,1250
109467,54783,15,1,580
109468,54784,5,1,485
109469,54784,4,2,970
109470,54785,25,1,625
109471,54785,15,1,580
109472,54786,30,1,0
109473,54786,11,1,650
109474,54787,23,1,650
109475,54788,17,2,1250
109476,54788,29,1,0
109477,54788,24,1,650
109478,54789,28,2,0
109479,54789,5,1,485
109480,54790,15,1,580
