id,employee_id,customer_id,status,subtotal_cents,tax_cents,total_cents,created_at
58285,8,3,1,465,29,494,2025-04-29T10:42:16
58286,4,10,1,1320,82,1402,2025-04-29T10:55:49
58287,1,19,1,485,30,515,2025-04-29T10:15:19
58288,2,44,1,625,39,664,2025-04-29T11:53:11
58289,1,46,1,930,58,988,2025-04-29T11:35:56
58290,10,35,1,1205,75,1280,2025-04-29T11:59:13
58291,7,44,1,580,36,616,2025-04-29T11:01:36
58292,3,40,1,625,39,664,2025-04-29T11:15:08
58293,1,49,1,465,29,494,2025-04-29T11:39:50
58294,1,4,1,650,41,691,2025-04-29T11:49:54
58295,7,6,1,1530,96,1626,2025-04-29T11:41:39
58296,4,31,1,1690,106,1796,2025-04-29T11:44:48
58297,3,41,1,1950,122,2072,2025-04-29T11:31:00
58298,2,40,1,2410,151,2561,2025-04-29T11:45:38
58299,6,34,1,1065,67,1132,2025-04-29T11:37:10
58300,5,19,1,1250,78,1328,2025-04-29T11:48:21
58301,3,24,1,1395,87,1482,2025-04-29T11:11:14
58302,10,2,1,465,29,494,2025-04-29T11:53:32
58303,2,35,1,1300,81,1381,2025-04-29T11:36:48
58304,4,2,1,580,36,616,2025-04-29T12:53:17
58305,8,31,1,2340,146,2486,2025-04-29T12:24:07
58306,10,48,1,695,43,738,2025-04-29T12:54:50
58307,6,17,1,1225,77,1302,2025-04-29T12:48:59
58308,3,16,1,1300,81,1381,2025-04-29T12:20:35
58309,10,19,1,1200,75,1275,2025-04-29T12:02:29
58310,9,44,1,650,41,691,2025-04-29T12:41:28
58311,7,35,1,1135,71,1206,2025-04-29T12:09:41
58312,5,29,1,580,36,616,2025-04-29T12:36:50
58313,9,11,1,1110,69,1179,2025-04-29T12:14:04
58314,5,31,1,1345,84,1429,2025-04-29T12:35:03
58315,8,23,1,1300,81,1381,2025-04-29T12:02:21
58316,7,32,1,2500,156,2656,2025-04-29T12:59:24
58317,9,8,1,1970,123,2093,2025-04-29T12:58:56
58318,7,40,1,1275,80,1355,2025-04-29T12:39:24
58319,6,3,1,2390,149,2539,2025-04-29T12:45:04
58320,7,32,1,465,29,494,2025-04-29T12:35:05
58321,8,11,1,1200,75,1275,2025-04-29T13:56:37
58322,9,49,1,600,38,638,2025-04-29T13:47:54
58323,7,35,1,2440,152,2592,2025-04-29T13:59:24
58324,4,48,1,650,41,691,2025-04-29T13:46:53
58325,8,21,1,580,36,616,2025-04-29T13:52:14
58326,1,48,1,1250,78,1328,2025-04-29T13:31:59
58327,5,23,1,1160,72,1232,2025-04-29T13:23:23
58328,3,24,1,1275,80,1355,2025-04-29T13:18:08
58329,7,8,1,1900,119,2019,2025-04-29T13:04:40
58330,8,5,1,1135,71,1206,2025-04-29T13:44:34
58331,1,25,1,1250,78,1328,2025-04-29T13:34:26
58332,9,44,1,0,0,0,2025-04-29T13:03:01
58333,7,27,1,1135,71,1206,2025-04-29T13:51:05
58334,5,22,1,1205,75,1280,2025-04-29T13:41:46
58335,8,31,1,1115,70,1185,2025-04-29T13:40:33
58336,10,44,1,625,39,664,2025-04-29T13:05:12
58337,7,31,1,0,0,0,2025-04-29T14:23:45
58338,3,2,1,600,38,638,2025-04-29T14:04:37
58339,3,11,1,0,0,0,2025-04-29T14:32:21
58340,7,13,1,1115,70,1185,2025-04-29T14:58:59
58341,6,31,1,0,0,0,2025-04-29T14:20:57
58342,3,36,1,1225,77,1302,2025-04-29T14:04:17
58343,1,39,1,1200,75,1275,2025-04-29T14:48:30
58344,3,4,1,1065,67,1132,2025-04-29T14:14:40
58345,7,49,1,580,36,616,2025-04-29T14:01:48
58346,9,14,1,1300,81,1381,2025-04-29T14:33:07
58347,3,45,1,1065,67,1132,2025-04-29T14:37:44
58348,1,29,1,0,0,0,2025-04-29T14:04:36
58349,7,13,1,1250,78,1328,2025-04-29T15:34:56
58350,8,23,1,1250,78,1328,2025-04-29T15:57:32
58351,2,28,1,1850,116,1966,2025-04-29T15:00:31
58352,3,16,1,0,0,0,2025-04-29T15:22:02
58353,7,15,1,1250,78,1328,2025-04-29T15:12:08
58354,5,22,1,695,43,738,2025-04-29T15:46:15
58355,6,27,1,485,30,515,2025-04-29T15:20:08
58356,3,3,1,1135,71,1206,2025-04-29T15:07:32
58357,2,24,1,2015,126,2141,2025-04-29T15:28:37
58358,10,5,1,2385,149,2534,2025-04-29T15:48:18
58359,1,45,1,1825,114,1939,2025-04-29T15:39:47
58360,9,16,1,0,0,0,2025-04-29T15:08:23
58361,4,20,1,1115,70,1185,2025-04-29T15:58:58
58362,6,20,1,580,36,616,2025-04-29T16:22:32
58363,2,31,1,580,36,616,2025-04-29T16:40:37
58364,3,20,1,1780,111,1891,2025-04-29T16:36:22
58365,7,27,1,650,41,691,2025-04-29T16:33:54
58366,9,43,1,1225,77,1302,2025-04-29T16:13:20
58367,1,10,1,650,41,691,2025-04-29T16:47:41
58368,5,48,1,1115,70,1185,2025-04-29T16:07:05
58369,7,29,1,1645,103,1748,2025-04-29T16:08:52
58370,1,2,1,1345,84,1429,2025-04-29T16:07:02
58371,4,29,1,625,39,664,2025-04-29T16:49:35
58372,6,12,1,1250,78,1328,2025-04-29T16:44:00
58373,7,45,1,485,30,515,2025-04-29T16:58:27
58374,4,16,1,580,36,616,2025-04-29T16:06:19
58375,6,29,1,650,41,691,2025-04-29T17:48:33
58376,1,30,1,2240,140,2380,2025-04-29T17:40:35
58377,6,44,1,650,41,691,2025-04-29T17:38:35
58378,6,50,1,0,0,0,2025-04-29T17:08:25
58379,3,16,1,625,39,664,2025-04-29T17:42:44
58380,2,16,1,580,36,616,2025-04-29T17:02:30
58381,4,21,1,1090,68,1158,2025-04-29T17:57:50
58382,8,46,1,625,39,664,2025-04-29T17:21:55
58383,7,4,1,1005,63,1068,2025-04-29T17:04:53
58384,7,49,1,2600,162,2762,2025-04-29T17:15:37
58385,1,23,1,1230,77,1307,2025-04-29T17:48:49
58386,8,3,1,1180,74,1254,2025-04-29T17:49:06
58387,4,17,1,1090,68,1158,2025-04-29T18:00:54
58388,10,9,1,625,39,664,2025-04-29T18:22:02
58389,8,19,1,1925,120,2045,2025-04-29T18:38:05
58390,10,3,1,1850,116,1966,2025-04-29T18:37:53
58391,1,47,1,1225,77,1302,2025-04-29T18:49:08
58392,8,20,1,2415,151,2566,2025-04-29T18:56:32
58393,7,6,1,1250,78,1328,2025-04-29T18:50:22
58394,4,29,1,600,38,638,2025-04-29T18:46:53
58395,9,29,1,580,36,616,2025-04-29T19:46:08
58396,6,42,1,580,36,616,2025-04-29T19:43:43
58397,5,48,1,1110,69,1179,2025-04-29T19:41:39
58398,5,42,1,0,0,0,2025-04-29T19:04:53
58399,10,10,1,0,0,0,2025-04-29T19:26:02
58400,1,37,1,1085,68,1153,2025-04-29T19:31:00
58401,2,35,1,1250,78,1328,2025-04-29T19:08:36
58402,1,11,1,580,36,616,2025-04-29T19:56:52
58403,10,39,1,2315,145,2460,2025-04-29T20:03:43
58404,6,40,1,695,43,738,2025-04-29T20:14:47
58405,5,35,1,1735,108,1843,2025-04-29T20:08:21
58406,3,47,1,1250,78,1328,2025-04-29T20:35:15
58407,5,24,1,1115,70,1185,2025-04-29T20:32:14
58408,8,32,1,1925,120,2045,2025-04-29T20:22:30
58409,1,30,1,580,36,616,2025-04-29T20:37:14
58410,2,27,1,485,30,515,2025-04-29T20:29:49
58411,4,22,1,2505,157,2662,2025-04-29T21:54:16
58412,10,36,1,1925,120,2045,2025-04-29T21:33:51
58413,1,47,1,1225,77,1302,2025-04-29T21:03:20
58414,4,12,1,1780,111,1891,2025-04-29T21:21:31
58415,3,34,1,1135,71,1206,2025-04-29T22:04:24
58416,7,11,1,1275,80,1355,2025-04-29T22:05:38
58417,7,16,1,1800,112,1912,2025-04-29T22:12:42
58418,8,35,1,1275,80,1355,2025-04-29T22:49:05
58419,5,15,1,465,29,494,2025-04-29T22:49:41
58420,6,12,1,625,39,664,2025-04-29T23:54:19
58421,9,47,1,580,36,616,2025-04-29T23:43:59
58422,1,22,1,1345,84,1429,2025-04-29T23:47:36
58423,4,20,1,1205,75,1280,2025-04-30T00:21:22
58424,6,50,1,2480,155,2635,2025-04-30T00:39:01
58425,4,10,1,625,39,664,2025-04-30T00:02:18
58426,1,40,1,2480,155,2635,2025-04-30T00:01:39
58427,4,8,1,1300,81,1381,2025-04-30T01:01:29
58428,8,44,1,1880,118,1998,2025-04-30T01:28:28
58429,2,10,1,1230,77,1307,2025-04-30T01:32:49
58430,7,25,1,1045,65,1110,2025-04-30T01:52:26
58431,4,16,1,950,59,1009,2025-04-30T01:21:09
58432,8,43,1,1180,74,1254,2025-04-30T02:57:20
58433,4,9,1,1830,114,1944,2025-04-30T02:14:09
58434,8,12,1,2180,136,2316,2025-04-30T02:05:02
58435,9,4,1,650,41,691,2025-04-30T03:02:43
58436,3,29,1,1830,114,1944,2025-04-30T03:43:00
58437,9,25,1,625,39,664,2025-04-30T03:26:05
58438,1,27,1,2205,138,2343,2025-04-30T03:07:34
58439,5,23,1,1090,68,1158,2025-04-30T04:29:04
58440,9,27,1,2220,139,2359,2025-04-30T04:11:04
58441,5,37,1,1250,78,1328,2025-04-30T04:16:17
58442,10,42,1,2245,140,2385,2025-04-30T04:41:07
58443,4,2,1,1135,71,1206,2025-04-30T05:34:10
58444,1,15,1,1855,116,1971,2025-04-30T05:44:48
58445,4,18,1,1805,113,1918,2025-04-30T05:45:37
58446,4,21,1,3035,190,3225,2025-04-30T06:12:09
58447,4,33,1,2500,156,2656,2025-04-30T06:36:08
58448,10,37,1,650,41,691,2025-04-30T06:38:41
58449,7,38,1,1735,108,1843,2025-04-30T07:51:42
58450,2,37,1,1900,119,2019,2025-04-30T07:19:10
58451,7,26,1,1110,69,1179,2025-04-30T07:35:25
58452,4,49,1,2065,129,2194,2025-04-30T07:33:31
58453,9,28,1,465,29,494,2025-04-30T07:23:20
58454,7,35,1,625,39,664,2025-04-30T07:32:06
58455,9,21,1,2600,162,2762,2025-04-30T07:02:55
58456,1,12,1,465,29,494,2025-04-30T07:20:17
58457,5,35,1,465,29,494,2025-04-30T07:01:05
58458,10,39,1,1670,104,1774,2025-04-30T07:40:09
58459,1,49,1,650,41,691,2025-04-30T07:37:42
58460,6,27,1,600,38,638,2025-04-30T08:16:25
58461,4,4,1,0,0,0,2025-04-30T08:48:19
58462,4,43,1,625,39,664,2025-04-30T08:43:53
58463,7,8,1,1850,116,1966,2025-04-30T08:29:37
58464,10,47,1,970,61,1031,2025-04-30T08:24:51
58465,1,5,1,625,39,664,2025-04-30T08:21:14
58466,5,6,1,1295,81,1376,2025-04-30T08:05:35
58467,5,37,1,465,29,494,2025-04-30T08:17:38
58468,1,1,1,520,32,552,2025-04-30T08:44:36
58469,2,20,1,650,41,691,2025-04-30T08:26:05
58470,10,6,1,650,41,691,2025-04-30T09:53:09
58471,3,34,1,985,62,1047,2025-04-30T09:48:41
58472,9,7,1,0,0,0,2025-04-30T09:42:21
58473,9,21,1,1830,114,1944,2025-04-30T09:13:48
58474,1,44,1,1625,102,1727,2025-04-30T09:16:53
58475,7,10,1,625,39,664,2025-04-30T09:12:36
58476,3,48,1,0,0,0,2025-04-30T09:00:48
58477,5,3,1,2575,161,2736,2025-04-30T09:21:10
58478,8,12,1,1855,116,1971,2025-04-30T09:05:44
58479,10,11,1,1810,113,1923,2025-04-30T09:19:45
58480,7,15,1,625,39,664,2025-04-30T10:49:55
58481,3,46,1,1525,95,1620,2025-04-30T10:23:10
58482,4,4,1,1970,123,2093,2025-04-30T10:54:21
58483,10,43,1,1205,75,1280,2025-04-30T10:40:44
58484,6,2,1,650,41,691,2025-04-30T10:28:19
58485,5,40,1,0,0,0,2025-04-30T10:41:58
58486,7,7,1,1205,75,1280,2025-04-30T10:58:50
58487,8,47,1,625,39,664,2025-04-30T10:58:19
58488,4,46,1,695,43,738,2025-04-30T10:51:06
58489,8,41,1,600,38,638,2025-04-30T10:14:17
58490,4,9,1,1275,80,1355,2025-04-30T10:20:59
58491,10,13,1,1855,116,1971,2025-04-30T10:04:37
58492,4,19,1,2430,152,2582,2025-04-30T10:13:12
58493,4,23,1,600,38,638,2025-04-30T10:37:32
58494,9,5,1,0,0,0,2025-04-30T10:31:20
58495,3,23,1,0,0,0,2025-04-30T10:35:15
58496,10,7,1,0,0,0,2025-04-30T11:52:50
58497,4,41,1,950,59,1009,2025-04-30T11:22:25
58498,4,44,1,625,39,664,2025-04-30T11:44:52
58499,2,4,1,1300,81,1381,2025-04-30T11:06:22
58500,5,48,1,2435,152,2587,2025-04-30T11:52:40
58501,8,24,1,1065,67,1132,2025-04-30T11:49:15
58502,1,25,1,1110,69,1179,2025-04-30T11:11:20
58503,1,21,1,465,29,494,2025-04-30T11:21:59
58504,7,36,1,600,38,638,2025-04-30T11:35:03
58505,4,43,1,1160,72,1232,2025-04-30T11:44:20
58506,3,43,1,930,58,988,2025-04-30T11:07:51
58507,1,31,1,0,0,0,2025-04-30T11:51:02
58508,1,48,1,1300,81,1381,2025-04-30T11:19:18
58509,4,39,1,485,30,515,2025-04-30T11:46:48
58510,7,24,1,465,29,494,2025-04-30T11:17:29
58511,3,24,1,1115,70,1185,2025-04-30T11:45:37
58512,6,30,1,1160,72,1232,2025-04-30T12:16:40
58513,3,9,1,1685,105,1790,2025-04-30T12:09:51
58514,8,2,1,1250,78,1328,2025-04-30T12:42:14
58515,4,3,1,1785,112,1897,2025-04-30T12:08:25
58516,8,44,1,1205,75,1280,2025-04-30T12:35:11
58517,9,33,1,1205,75,1280,2025-04-30T12:48:31
58518,5,37,1,580,36,616,2025-04-30T12:30:40
58519,5,1,1,1765,110,1875,2025-04-30T12:21:48
58520,9,36,1,650,41,691,2025-04-30T12:10:54
58521,8,21,1,1810,113,1923,2025-04-30T12:38:03
58522,4,36,1,1300,81,1381,2025-04-30T12:58:46
58523,4,44,1,930,58,988,2025-04-30T12:19:04
58524,4,9,1,465,29,494,2025-04-30T12:25:42
58525,3,3,1,1160,72,1232,2025-04-30T12:00:43
58526,3,1,1,1250,78,1328,2025-04-30T12:26:22
58527,8,49,1,650,41,691,2025-04-30T12:56:32
58528,6,9,1,1250,78,1328,2025-04-30T12:35:02
58529,3,35,1,465,29,494,2025-04-30T12:32:56
58530,4,33,1,1275,80,1355,2025-04-30T13:52:36
58531,5,21,1,695,43,738,2025-04-30T13:11:59
58532,1,8,1,2455,153,2608,2025-04-30T13:48:02
58533,5,24,1,1880,118,1998,2025-04-30T13:28:56
58534,7,44,1,1785,112,1897,2025-04-30T13:12:14
58535,4,49,1,1575,98,1673,2025-04-30T13:36:32
58536,3,29,1,600,38,638,2025-04-30T13:33:30
58537,5,8,1,1045,65,1110,2025-04-30T13:17:59
58538,7,13,1,0,0,0,2025-04-30T13:43:15
58539,8,31,1,950,59,1009,2025-04-30T13:23:02
58540,9,35,1,695,43,738,2025-04-30T13:04:43
58541,2,14,1,600,38,638,2025-04-30T13:17:57
58542,8,27,1,650,41,691,2025-04-30T13:08:11
58543,4,22,1,1205,75,1280,2025-04-30T13:03:14
58544,1,7,1,0,0,0,2025-04-30T13:55:23
58545,2,43,1,1850,116,1966,2025-04-30T13:16:07
58546,3,18,1,1145,72,1217,2025-04-30T13:21:09
58547,8,33,1,625,39,664,2025-04-30T14:01:47
58548,6,46,1,580,36,616,2025-04-30T14:18:30
58549,7,21,1,465,29,494,2025-04-30T14:46:44
58550,7,18,1,1040,65,1105,2025-04-30T14:39:00
58551,1,17,1,625,39,664,2025-04-30T14:47:02
58552,5,18,1,1160,72,1232,2025-04-30T14:50:30
58553,4,48,1,1275,80,1355,2025-04-30T14:06:29
58554,10,13,1,2310,144,2454,2025-04-30T14:51:23
58555,7,25,1,1205,75,1280,2025-04-30T14:57:54
58556,8,19,1,625,39,664,2025-04-30T14:37:45
58557,3,8,1,2410,151,2561,2025-04-30T14:36:40
58558,6,37,1,1065,67,1132,2025-04-30T14:10:42
58559,10,26,1,0,0,0,2025-04-30T14:49:20
58560,10,11,1,0,0,0,2025-04-30T15:00:46
58561,8,10,1,1810,113,1923,2025-04-30T15:26:59
58562,6,5,1,625,39,664,2025-04-30T15:28:07
58563,9,13,1,650,41,691,2025-04-30T15:46:26
58564,10,24,1,465,29,494,2025-04-30T15:25:55
58565,10,27,1,1160,72,1232,2025-04-30T15:17:06
58566,3,47,1,625,39,664,2025-04-30T15:06:43
58567,1,44,1,485,30,515,2025-04-30T15:23:26
58568,4,12,1,1900,119,2019,2025-04-30T15:08:07
58569,5,32,1,580,36,616,2025-04-30T15:03:28
58570,3,34,1,625,39,664,2025-04-30T15:33:02
58571,5,50,1,580,36,616,2025-04-30T15:16:56
58572,9,1,1,1160,72,1232,2025-04-30T16:30:28
58573,2,10,1,2660,166,2826,2025-04-30T16:41:20
58574,6,14,1,970,61,1031,2025-04-30T16:10:12
58575,6,17,1,625,39,664,2025-04-30T16:12:03
58576,4,23,1,1250,78,1328,2025-04-30T16:50:46
58577,4,40,1,465,29,494,2025-04-30T16:42:45
58578,5,29,1,625,39,664,2025-04-30T16:23:38
58579,5,9,1,1645,103,1748,2025-04-30T16:43:31
58580,8,47,1,1855,116,1971,2025-04-30T16:38:36
58581,10,30,1,1110,69,1179,2025-04-30T16:28:04
58582,7,44,1,950,59,1009,2025-04-30T16:26:05
58583,5,2,1,485,30,515,2025-04-30T16:35:23
58584,3,46,1,0,0,0,2025-04-30T16:20:51
58585,3,33,1,600,38,638,2025-04-30T17:53:12
58586,5,43,1,930,58,988,2025-04-30T17:05:45
58587,4,43,1,1100,69,1169,2025-04-30T17:48:37
58588,5,42,1,1900,119,2019,2025-04-30T17:40:14
58589,10,30,1,2130,133,2263,2025-04-30T17:15:02
58590,3,3,1,625,39,664,2025-04-30T17:22:55
58591,3,33,1,1065,67,1132,2025-04-30T17:02:47
58592,8,41,1,625,39,664,2025-04-30T17:18:56
58593,7,5,1,1250,78,1328,2025-04-30T17:36:57
58594,3,29,1,2265,142,2407,2025-04-30T17:55:55
58595,8,3,1,1230,77,1307,2025-04-30T17:32:17
58596,5,2,1,1085,68,1153,2025-04-30T17:45:13
58597,10,7,1,1135,71,1206,2025-04-30T18:21:05
58598,3,43,1,1275,80,1355,2025-04-30T18:25:58
58599,9,4,1,465,29,494,2025-04-30T18:27:18
58600,10,42,1,485,30,515,2025-04-30T18:14:08
58601,9,41,1,2100,131,2231,2025-04-30T18:28:25
58602,5,45,1,2060,129,2189,2025-04-30T18:17:00
58603,4,9,1,2560,160,2720,2025-04-30T18:01:27
58604,6,41,1,2545,159,2704,2025-04-30T18:10:58
58605,4,25,1,2270,142,2412,2025-04-30T18:50:52
58606,6,24,1,485,30,515,2025-04-30T19:34:22
58607,6,48,1,600,38,638,2025-04-30T19:10:47
58608,2,44,1,1225,77,1302,2025-04-30T19:25:50
58609,10,12,1,485,30,515,2025-04-30T19:11:04
58610,6,48,1,1090,68,1158,2025-04-30T19:56:27
58611,2,38,1,1230,77,1307,2025-04-30T19:20:55
58612,10,49,1,1740,109,1849,2025-04-30T19:13:49
58613,6,42,1,1900,119,2019,2025-04-30T19:15:26
58614,4,11,1,1780,111,1891,2025-04-30T19:19:45
58615,8,45,1,1925,120,2045,2025-04-30T20:54:49
58616,10,17,1,695,43,738,2025-04-30T20:44:22
58617,8,24,1,3250,203,3453,2025-04-30T20:19:08
58618,8,46,1,580,36,616,2025-04-30T20:49:16
58619,3,49,1,625,39,664,2025-04-30T20:31:24
58620,9,14,1,2525,158,2683,2025-04-30T20:25:35
58621,6,11,1,1135,71,1206,2025-04-30T20:10:13
58622,7,36,1,485,30,515,2025-04-30T20:21:05
58623,5,14,1,1225,77,1302,2025-04-30T21:21:25
58624,2,18,1,580,36,616,2025-04-30T21:48:53
58625,5,30,1,1250,78,1328,2025-04-30T21:19:59
58626,5,16,1,580,36,616,2025-04-30T22:08:31
58627,3,8,1,485,30,515,2025-04-30T22:18:28
58628,9,23,1,1770,111,1881,2025-04-30T22:01:04
58629,2,32,1,1670,104,1774,2025-04-30T23:47:37
58630,5,37,1,1225,77,1302,2025-04-30T23:39:47
58631,4,38,1,1900,119,2019,2025-04-30T23:13:02
58632,7,37,1,1855,116,1971,2025-04-30T23:43:57
58633,4,4,1,650,41,691,2025-05-01T00:13:00
58634,2,39,1,465,29,494,2025-05-01T00:33:29
58635,3,32,1,1160,72,1232,2025-05-01T00:58:39
58636,10,17,1,1275,80,1355,2025-05-01T01:41:57
58637,3,2,1,2270,142,2412,2025-05-01T01:44:26
58638,10,33,1,465,29,494,2025-05-01T01:08:34
58639,3,15,1,1855,116,1971,2025-05-01T02:01:35
58640,8,22,1,625,39,664,2025-05-01T02:06:27
58641,9,34,1,485,30,515,2025-05-01T02:42:08
58642,6,1,1,580,36,616,2025-05-01T02:48:41
58643,9,3,1,1230,77,1307,2025-05-01T02:32:52
58644,1,4,1,1110,69,1179,2025-05-01T03:12:52
58645,2,28,1,1250,78,1328,2025-05-01T03:03:57
58646,9,43,1,1250,78,1328,2025-05-01T03:41:21
58647,9,31,1,1090,68,1158,2025-05-01T03:38:03
58648,8,11,1,650,41,691,2025-05-01T04:53:16
58649,5,45,1,1555,97,1652,2025-05-01T04:48:40
58650,5,31,1,1785,112,1897,2025-05-01T04:14:25
58651,10,38,1,2575,161,2736,2025-05-01T05:12:19
58652,8,3,1,465,29,494,2025-05-01T05:28:54
58653,3,3,1,0,0,0,2025-05-01T05:55:58
58654,5,13,1,1230,77,1307,2025-05-01T05:57:56
58655,4,45,1,1395,87,1482,2025-05-01T05:48:11
58656,5,36,1,1855,116,1971,2025-05-01T05:24:16
58657,7,7,1,1100,69,1169,2025-05-01T06:49:38
58658,9,46,1,465,29,494,2025-05-01T06:06:19
58659,2,44,1,600,38,638,2025-05-01T06:09:01
58660,3,49,1,695,43,738,2025-05-01T06:22:01
58661,5,1,1,1300,81,1381,2025-05-01T07:10:38
58662,6,37,1,625,39,664,2025-05-01T07:42:04
58663,2,35,1,625,39,664,2025-05-01T07:45:03
58664,2,50,1,695,43,738,2025-05-01T07:02:22
58665,7,17,1,2525,158,2683,2025-05-01T07:03:23
58666,9,39,1,1275,80,1355,2025-05-01T07:53:46
58667,7,38,1,1135,71,1206,2025-05-01T07:54:27
58668,9,31,1,2270,142,2412,2025-05-01T07:11:01
58669,6,41,1,1040,65,1105,2025-05-01T07:54:41
58670,9,20,1,2435,152,2587,2025-05-01T07:33:18
58671,3,40,1,650,41,691,2025-05-01T07:41:36
58672,7,48,1,580,36,616,2025-05-01T08:26:39
58673,9,5,1,1925,120,2045,2025-05-01T08:44:08
58674,5,34,1,600,38,638,2025-05-01T08:32:38
58675,10,17,1,0,0,0,2025-05-01T08:37:22
58676,3,26,1,930,58,988,2025-05-01T08:13:35
58677,5,39,1,1135,71,1206,2025-05-01T08:49:35
58678,9,12,1,1180,74,1254,2025-05-01T08:39:51
58679,6,14,1,465,29,494,2025-05-01T08:54:05
58680,3,35,1,1950,122,2072,2025-05-01T08:35:46
58681,8,2,1,650,41,691,2025-05-01T08:52:51
58682,7,24,1,580,36,616,2025-05-01T09:05:11
58683,8,1,1,1900,119,2019,2025-05-01T09:17:37
58684,4,24,1,1925,120,2045,2025-05-01T09:51:49
58685,8,41,1,1740,109,1849,2025-05-01T09:57:39
58686,7,31,1,2250,141,2391,2025-05-01T09:33:11
58687,10,11,1,1250,78,1328,2025-05-01T09:52:00
58688,5,50,1,1250,78,1328,2025-05-01T09:54:45
58689,3,7,1,1205,75,1280,2025-05-01T09:30:11
58690,6,48,1,1415,88,1503,2025-05-01T09:22:38
58691,4,3,1,1110,69,1179,2025-05-01T09:14:23
58692,6,48,1,625,39,664,2025-05-01T10:51:37
58693,6,10,1,1555,97,1652,2025-05-01T10:15:06
58694,10,38,1,1230,77,1307,2025-05-01T10:12:01
58695,6,6,1,1900,119,2019,2025-05-01T10:13:21
58696,4,43,1,1120,70,1190,2025-05-01T10:41:59
58697,8,9,1,985,62,1047,2025-05-01T10:01:34
58698,9,25,1,465,29,494,2025-05-01T10:52:17
58699,9,29,1,650,41,691,2025-05-01T10:51:03
58700,4,10,1,1160,72,1232,2025-05-01T10:56:23
58701,3,9,1,1205,75,1280,2025-05-01T10:30:19
58702,8,8,1,1620,101,1721,2025-05-01T10:03:11
58703,5,50,1,1680,105,1785,2025-05-01T10:55:00
58704,9,27,1,970,61,1031,2025-05-01T10:55:30
58705,4,20,1,1275,80,1355,2025-05-01T10:35:27
58706,7,43,1,2245,140,2385,2025-05-01T10:55:23
58707,8,27,1,970,61,1031,2025-05-01T10:56:37
58708,2,7,1,1085,68,1153,2025-05-01T10:12:09
58709,10,3,1,580,36,616,2025-05-01T11:08:44
58710,9,5,1,2310,144,2454,2025-05-01T11:05:38
58711,1,9,1,650,41,691,2025-05-01T11:51:57
58712,2,18,1,1090,68,1158,2025-05-01T11:27:37
58713,8,18,1,2595,162,2757,2025-05-01T11:24:09
58714,5,5,1,1570,98,1668,2025-05-01T11:37:36
58715,8,38,1,1205,75,1280,2025-05-01T11:15:52
58716,5,6,1,650,41,691,2025-05-01T11:19:17
58717,8,33,1,1645,103,1748,2025-05-01T11:42:20
58718,7,7,1,1275,80,1355,2025-05-01T11:15:54
58719,7,10,1,650,41,691,2025-05-01T11:26:03
58720,3,35,1,1275,80,1355,2025-05-01T11:35:25
58721,2,25,1,580,36,616,2025-05-01T11:03:28
58722,1,30,1,650,41,691,2025-05-01T11:29:41
58723,7,20,1,1065,67,1132,2025-05-01T11:41:56
58724,2,4,1,1665,104,1769,2025-05-01T11:36:25
58725,4,26,1,580,36,616,2025-05-01T12:46:53
58726,8,18,1,650,41,691,2025-05-01T12:11:58
58727,8,4,1,625,39,664,2025-05-01T12:12:18
58728,5,44,1,1320,82,1402,2025-05-01T12:20:39
58729,6,12,1,465,29,494,2025-05-01T12:48:24
58730,3,29,1,625,39,664,2025-05-01T12:54:14
58731,8,18,1,625,39,664,2025-05-01T12:35:00
58732,5,7,1,695,43,738,2025-05-01T12:18:32
58733,3,43,1,625,39,664,2025-05-01T12:37:27
58734,6,41,1,0,0,0,2025-05-01T12:33:55
58735,9,4,1,580,36,616,2025-05-01T12:01:41
58736,5,40,1,600,38,638,2025-05-01T12:13:09
58737,7,19,1,1205,75,1280,2025-05-01T12:14:04
58738,2,47,1,650,41,691,2025-05-01T12:23:14
58739,5,26,1,1230,77,1307,2025-05-01T12:49:05
58740,7,47,1,695,43,738,2025-05-01T12:23:20
58741,4,49,1,650,41,691,2025-05-01T13:55:26
58742,4,6,1,650,41,691,2025-05-01T13:32:07
58743,4,46,1,625,39,664,2025-05-01T13:38:59
58744,2,23,1,950,59,1009,2025-05-01T13:47:10
58745,5,24,1,0,0,0,2025-05-01T13:18:42
58746,2,21,1,1950,122,2072,2025-05-01T13:36:55
58747,4,3,1,650,41,691,2025-05-01T13:14:47
58748,6,21,1,465,29,494,2025-05-01T13:19:09
58749,2,38,1,1250,78,1328,2025-05-01T13:15:20
58750,4,7,1,1830,114,1944,2025-05-01T13:57:05
58751,3,25,1,625,39,664,2025-05-01T13:01:32
58752,1,9,1,650,41,691,2025-05-01T13:06:13
58753,10,17,1,1880,118,1998,2025-05-01T13:24:14
58754,4,45,1,625,39,664,2025-05-01T13:52:07
58755,7,35,1,650,41,691,2025-05-01T13:22:38
58756,10,2,1,1830,114,1944,2025-05-01T13:33:31
58757,7,9,1,0,0,0,2025-05-01T14:57:40
58758,10,30,1,1115,70,1185,2025-05-01T14:05:53
58759,4,13,1,1665,104,1769,2025-05-01T14:42:32
58760,6,46,1,0,0,0,2025-05-01T14:24:21
58761,3,5,1,1160,72,1232,2025-05-01T14:16:17
58762,6,35,1,625,39,664,2025-05-01T14:13:46
58763,8,37,1,1830,114,1944,2025-05-01T14:35:10
